Restaurant Name,Competitor,History,Year,Location,Official Rating,Price,Category,Elite Reviews Count,Recommended Reviews Count,(r) Average Rating,(r) 1 Stars Count,(r) 2 Stars Count,(r) 3 Stars Count,(r) 4 Stars Count,(r) 5 Stars Count,Not Recommended Reviews Count,(nr) Not Recommended Average Rating,(nr) 1 Stars Count,(nr) 2 Stars Count,(nr) 3 Stars Count,(nr) 4 Stars Count,(nr) 5 Stars Count
Jonathon¡¯s Oak Cliff,8,3,2013,Arlington,4,2,"American (New),         Breakfast & Brunch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathon¡¯s Oak Cliff,8,3,2014,Arlington,4,2,"American (New),         Breakfast & Brunch",9,43,3.930232558,3,2,4,20,14,6,4,1,0,0,2,3
Jonathon¡¯s Oak Cliff,8,3,2015,Arlington,4,2,"American (New),         Breakfast & Brunch",8,64,4,3,5,9,19,28,12,4.416666667,1,0,1,1,9
Jonathon¡¯s Oak Cliff,8,3,2016,Arlington,4,2,"American (New),         Breakfast & Brunch",28,109,4.119266055,2,9,11,39,48,9,4.555555556,0,1,0,1,7
Jonathon¡¯s Oak Cliff,8,3,2017,Arlington,4,2,"American (New),         Breakfast & Brunch",16,79,3.974683544,6,2,14,23,34,9,2.444444444,5,1,0,0,3
Jorges Tex-Mex Cafe,22,6,2007,Arlington,3,2,"Tex-Mex,         Breakfast & Brunch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorges Tex-Mex Cafe,22,6,2008,Arlington,3,2,"Tex-Mex,         Breakfast & Brunch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorges Tex-Mex Cafe,22,6,2009,Arlington,3,2,"Tex-Mex,         Breakfast & Brunch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorges Tex-Mex Cafe,22,6,2010,Arlington,3,2,"Tex-Mex,         Breakfast & Brunch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorges Tex-Mex Cafe,22,6,2011,Arlington,3,2,"Tex-Mex,         Breakfast & Brunch",1,1,1,1,0,0,0,0,1,5,0,0,0,0,1
Jorges Tex-Mex Cafe,22,6,2012,Arlington,3,2,"Tex-Mex,         Breakfast & Brunch",1,6,3.5,0,1,1,4,0,1,5,0,0,0,0,1
Jorges Tex-Mex Cafe,22,6,2013,Arlington,3,2,"Tex-Mex,         Breakfast & Brunch",0,8,3.5,1,1,0,5,1,2,3,1,0,0,0,1
Jorges Tex-Mex Cafe,22,6,2014,Arlington,3,2,"Tex-Mex,         Breakfast & Brunch",7,16,2.5625,4,5,1,6,0,3,2.666666667,0,1,2,0,0
Jorges Tex-Mex Cafe,22,6,2015,Arlington,3,2,"Tex-Mex,         Breakfast & Brunch",8,19,3,3,4,4,6,2,3,2.333333333,2,0,0,0,1
Jorges Tex-Mex Cafe,22,6,2016,Arlington,3,2,"Tex-Mex,         Breakfast & Brunch",2,12,2.583333333,2,4,4,1,1,1,1,1,0,0,0,0
Jorges Tex-Mex Cafe,22,6,2017,Arlington,3,2,"Tex-Mex,         Breakfast & Brunch",0,8,2.75,2,2,1,2,1,0,0,0,0,0,0,0
Joyce &amp; Gigi¡¯s Kitchen,13,1,2007,Arlington,4,3,"Brazilian,         Argentine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joyce &amp; Gigi¡¯s Kitchen,13,1,2008,Arlington,4,3,"Brazilian,         Argentine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joyce &amp; Gigi¡¯s Kitchen,13,1,2009,Arlington,4,3,"Brazilian,         Argentine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joyce &amp; Gigi¡¯s Kitchen,13,1,2010,Arlington,4,3,"Brazilian,         Argentine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joyce &amp; Gigi¡¯s Kitchen,13,1,2011,Arlington,4,3,"Brazilian,         Argentine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joyce &amp; Gigi¡¯s Kitchen,13,1,2012,Arlington,4,3,"Brazilian,         Argentine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joyce &amp; Gigi¡¯s Kitchen,13,1,2013,Arlington,4,3,"Brazilian,         Argentine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joyce &amp; Gigi¡¯s Kitchen,13,1,2014,Arlington,4,3,"Brazilian,         Argentine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joyce &amp; Gigi¡¯s Kitchen,13,1,2015,Arlington,4,3,"Brazilian,         Argentine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joyce &amp; Gigi¡¯s Kitchen,13,1,2016,Arlington,4,3,"Brazilian,         Argentine",2,54,4.203703704,3,5,2,12,32,13,4.769230769,0,0,1,1,11
Joyce &amp; Gigi¡¯s Kitchen,13,1,2017,Arlington,4,3,"Brazilian,         Argentine",5,11,4,0,1,2,4,4,2,5,0,0,0,0,2
Katy Trail Ice House,44,3,2007,Arlington,3.5,2,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katy Trail Ice House,44,3,2008,Arlington,3.5,2,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katy Trail Ice House,44,3,2009,Arlington,3.5,2,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katy Trail Ice House,44,3,2010,Arlington,3.5,2,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katy Trail Ice House,44,3,2011,Arlington,3.5,2,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katy Trail Ice House,44,3,2012,Arlington,3.5,2,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katy Trail Ice House,44,3,2013,Arlington,3.5,2,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katy Trail Ice House,44,3,2014,Arlington,3.5,2,American (Traditional),26,89,3.348314607,8,12,22,35,12,21,2.380952381,7,7,1,4,2
Katy Trail Ice House,44,3,2015,Arlington,3.5,2,American (Traditional),21,67,3.432835821,7,7,16,24,13,6,2.666666667,2,1,1,1,1
Katy Trail Ice House,44,3,2016,Arlington,3.5,2,American (Traditional),15,57,3.649122807,5,2,12,27,11,7,4,1,0,0,3,3
Katy Trail Ice House,44,3,2017,Arlington,3.5,2,American (Traditional),3,34,3.911764706,3,2,5,9,15,7,3,2,1,1,1,2
Kay¡¯s Restaurant &amp; Bar,9,4,2007,Arlington,3.5,1,"American (Traditional),         Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kay¡¯s Restaurant &amp; Bar,9,4,2008,Arlington,3.5,1,"American (Traditional),         Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kay¡¯s Restaurant &amp; Bar,9,4,2009,Arlington,3.5,1,"American (Traditional),         Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kay¡¯s Restaurant &amp; Bar,9,4,2010,Arlington,3.5,1,"American (Traditional),         Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kay¡¯s Restaurant &amp; Bar,9,4,2011,Arlington,3.5,1,"American (Traditional),         Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kay¡¯s Restaurant &amp; Bar,9,4,2012,Arlington,3.5,1,"American (Traditional),         Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kay¡¯s Restaurant &amp; Bar,9,4,2013,Arlington,3.5,1,"American (Traditional),         Bars",0,2,2.5,0,1,1,0,0,0,0,0,0,0,0,0
Kay¡¯s Restaurant &amp; Bar,9,4,2014,Arlington,3.5,1,"American (Traditional),         Bars",1,3,3.333333333,1,0,0,1,1,1,5,0,0,0,0,1
Kay¡¯s Restaurant &amp; Bar,9,4,2015,Arlington,3.5,1,"American (Traditional),         Bars",1,1,2,0,1,0,0,0,2,3,1,0,0,0,1
Kay¡¯s Restaurant &amp; Bar,9,4,2016,Arlington,3.5,1,"American (Traditional),         Bars",3,9,3.222222222,1,1,4,1,2,2,5,0,0,0,0,2
Kay¡¯s Restaurant &amp; Bar,9,4,2017,Arlington,3.5,1,"American (Traditional),         Bars",1,6,3.833333333,0,0,3,1,2,1,5,0,0,0,0,1
Kaze,1,3,2007,Arlington,3.5,2,Japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaze,1,3,2008,Arlington,3.5,2,Japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaze,1,3,2009,Arlington,3.5,2,Japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaze,1,3,2010,Arlington,3.5,2,Japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaze,1,3,2011,Arlington,3.5,2,Japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaze,1,3,2012,Arlington,3.5,2,Japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaze,1,3,2013,Arlington,3.5,2,Japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaze,1,3,2014,Arlington,3.5,2,Japanese,1,6,3.666666667,0,0,3,2,1,2,3,0,1,0,1,0
Kaze,1,3,2015,Arlington,3.5,2,Japanese,5,21,4.095238095,1,0,3,9,8,0,0,0,0,0,0,0
Kaze,1,3,2016,Arlington,3.5,2,Japanese,3,22,3.272727273,4,4,1,8,5,2,3,0,1,0,1,0
Kaze,1,3,2017,Arlington,3.5,2,Japanese,0,4,3.25,0,1,1,2,0,0,0,0,0,0,0,0
Kazy¡¯s Gourmet Shop,9,7,2007,Arlington,4,1,"Grocery,         Seafood Markets,         Hawaiian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazy¡¯s Gourmet Shop,9,7,2008,Arlington,4,1,"Grocery,         Seafood Markets,         Hawaiian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazy¡¯s Gourmet Shop,9,7,2009,Arlington,4,1,"Grocery,         Seafood Markets,         Hawaiian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazy¡¯s Gourmet Shop,9,7,2010,Arlington,4,1,"Grocery,         Seafood Markets,         Hawaiian",0,1,5,0,0,0,0,1,0,0,0,0,0,0,0
Kazy¡¯s Gourmet Shop,9,7,2011,Arlington,4,1,"Grocery,         Seafood Markets,         Hawaiian",2,5,3.6,0,0,3,1,1,0,0,0,0,0,0,0
Kazy¡¯s Gourmet Shop,9,7,2012,Arlington,4,1,"Grocery,         Seafood Markets,         Hawaiian",1,4,3.5,0,0,3,0,1,1,4,0,0,0,1,0
Kazy¡¯s Gourmet Shop,9,7,2013,Arlington,4,1,"Grocery,         Seafood Markets,         Hawaiian",1,4,4.25,0,0,1,1,2,1,4,0,0,0,1,0
Kazy¡¯s Gourmet Shop,9,7,2014,Arlington,4,1,"Grocery,         Seafood Markets,         Hawaiian",2,12,4.25,0,1,1,4,6,3,4.666666667,0,0,0,1,2
Kazy¡¯s Gourmet Shop,9,7,2015,Arlington,4,1,"Grocery,         Seafood Markets,         Hawaiian",5,21,4.238095238,0,0,3,10,8,2,5,0,0,0,0,2
Kazy¡¯s Gourmet Shop,9,7,2016,Arlington,4,1,"Grocery,         Seafood Markets,         Hawaiian",11,28,4.321428571,0,0,4,11,13,1,5,0,0,0,0,1
Kazy¡¯s Gourmet Shop,9,7,2017,Arlington,4,1,"Grocery,         Seafood Markets,         Hawaiian",3,13,3.923076923,0,1,3,5,4,0,0,0,0,0,0,0
Kel¡¯s Restaurant,7,7,2007,Arlington,3.5,1,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kel¡¯s Restaurant,7,7,2008,Arlington,3.5,1,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kel¡¯s Restaurant,7,7,2009,Arlington,3.5,1,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kel¡¯s Restaurant,7,7,2010,Arlington,3.5,1,American (Traditional),0,1,4,0,0,0,1,0,1,5,0,0,0,0,1
Kel¡¯s Restaurant,7,7,2011,Arlington,3.5,1,American (Traditional),1,4,4,0,0,1,2,1,1,4,0,0,0,1,0
Kel¡¯s Restaurant,7,7,2012,Arlington,3.5,1,American (Traditional),0,2,3,1,0,0,0,1,0,0,0,0,0,0,0
Kel¡¯s Restaurant,7,7,2013,Arlington,3.5,1,American (Traditional),0,4,4.5,0,0,0,2,2,0,0,0,0,0,0,0
Kel¡¯s Restaurant,7,7,2014,Arlington,3.5,1,American (Traditional),1,7,3.857142857,0,1,1,3,2,3,4.333333333,0,0,0,2,1
Kel¡¯s Restaurant,7,7,2015,Arlington,3.5,1,American (Traditional),2,10,3.5,0,3,1,4,2,1,5,0,0,0,0,1
Kel¡¯s Restaurant,7,7,2016,Arlington,3.5,1,American (Traditional),3,5,3.2,0,2,1,1,1,2,1.5,1,1,0,0,0
Kel¡¯s Restaurant,7,7,2017,Arlington,3.5,1,American (Traditional),0,4,3.5,0,1,1,1,1,0,0,0,0,0,0,0
Keller¡¯s Drive-In,7,7,2007,Arlington,4.5,1,Burgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keller¡¯s Drive-In,7,,2008,Arlington,4.5,1,Burgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keller¡¯s Drive-In,7,,2009,Arlington,4.5,1,Burgers,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0
Keller¡¯s Drive-In,7,,2010,Arlington,4.5,1,Burgers,2,5,4.2,0,0,2,0,3,0,0,0,0,0,0,0
Keller¡¯s Drive-In,7,,2011,Arlington,4.5,1,Burgers,1,11,4.272727273,0,0,2,4,5,0,0,0,0,0,0,0
Keller¡¯s Drive-In,7,,2012,Arlington,4.5,1,Burgers,7,33,4.515151515,0,0,3,10,20,0,0,0,0,0,0,0
Keller¡¯s Drive-In,7,,2013,Arlington,4.5,1,Burgers,11,40,4.3,0,2,2,18,18,0,0,0,0,0,0,0
Keller¡¯s Drive-In,7,,2014,Arlington,4.5,1,Burgers,7,35,4.4,0,0,6,9,20,0,0,0,0,0,0,0
Keller¡¯s Drive-In,7,,2015,Arlington,4.5,1,Burgers,5,19,4.473684211,0,0,0,10,9,0,0,0,0,0,0,0
Keller¡¯s Drive-In,7,,2016,Arlington,4.5,1,Burgers,17,62,4.338709677,1,0,4,29,28,0,0,0,0,0,0,0
Keller¡¯s Drive-In,7,,2017,Arlington,4.5,1,Burgers,3,28,4.642857143,0,0,0,10,18,0,0,0,0,0,0,0
Kenichi,20,6,2007,Arlington,3.5,3,Asian Fusion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenichi,20,6,2008,Arlington,3.5,3,Asian Fusion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenichi,20,6,2009,Arlington,3.5,3,Asian Fusion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenichi,20,6,2010,Arlington,3.5,3,Asian Fusion,0,4,3.75,0,0,1,3,0,0,0,0,0,0,0,0
Kenichi,20,6,2011,Arlington,3.5,3,Asian Fusion,1,7,3.714285714,0,0,3,3,1,3,4,0,1,0,0,2
Kenichi,20,6,2012,Arlington,3.5,3,Asian Fusion,2,13,3.692307692,0,2,3,5,3,8,4.375,1,0,0,1,6
Kenichi,20,6,2013,Arlington,3.5,3,Asian Fusion,2,17,3.529411765,0,4,4,5,4,8,3.125,2,1,0,4,1
Kenichi,20,6,2014,Arlington,3.5,3,Asian Fusion,7,33,3.242424242,3,3,13,11,3,14,3.142857143,4,2,1,2,5
Kenichi,20,6,2015,Arlington,3.5,3,Asian Fusion,3,19,3.105263158,0,7,6,3,3,6,2.5,3,1,0,0,2
Kenichi,20,6,2016,Arlington,3.5,3,Asian Fusion,3,22,3.363636364,2,4,6,4,6,9,2.777777778,4,1,0,1,3
Kenichi,20,6,2017,Arlington,3.5,3,Asian Fusion,2,9,3.444444444,0,2,3,2,2,4,3,2,0,0,0,2
Kenny¡¯s Wood Fired Grill,26,7,2007,Arlington,4.5,2,"American (Traditional),         Steakhouses",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny¡¯s Wood Fired Grill,26,,2008,Arlington,4.5,2,"American (Traditional),         Steakhouses",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny¡¯s Wood Fired Grill,26,,2009,Arlington,4.5,2,"American (Traditional),         Steakhouses",0,0,0,0,0,0,0,0,1,5,0,0,0,0,1
Kenny¡¯s Wood Fired Grill,26,,2010,Arlington,4.5,2,"American (Traditional),         Steakhouses",1,3,4.666666667,0,0,0,1,2,3,5,0,0,0,0,3
Kenny¡¯s Wood Fired Grill,26,,2011,Arlington,4.5,2,"American (Traditional),         Steakhouses",4,25,4.24,0,0,2,15,8,1,5,0,0,0,0,1
Kenny¡¯s Wood Fired Grill,26,,2012,Arlington,4.5,2,"American (Traditional),         Steakhouses",3,25,4.4,0,1,2,8,14,3,3.666666667,1,0,0,0,2
Kenny¡¯s Wood Fired Grill,26,,2013,Arlington,4.5,2,"American (Traditional),         Steakhouses",17,66,4.090909091,0,3,13,25,25,8,4.625,0,0,0,3,5
Kenny¡¯s Wood Fired Grill,26,,2014,Arlington,4.5,2,"American (Traditional),         Steakhouses",17,110,4.436363636,2,4,9,24,71,15,4.733333333,0,0,1,2,12
Kenny¡¯s Wood Fired Grill,26,,2015,Arlington,4.5,2,"American (Traditional),         Steakhouses",26,128,4.4140625,4,1,11,34,78,22,4.454545455,1,0,1,6,14
Kenny¡¯s Wood Fired Grill,26,,2016,Arlington,4.5,2,"American (Traditional),         Steakhouses",27,162,4.469135802,0,8,9,44,101,21,4.523809524,0,1,0,7,13
Kenny¡¯s Wood Fired Grill,26,,2017,Arlington,4.5,2,"American (Traditional),         Steakhouses",12,139,4.561151079,0,5,8,30,96,32,4.53125,1,0,2,7,22
Ketchup Burger Bar,44,3,2007,Arlington,3.5,2,"Burgers,         Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ketchup Burger Bar,44,3,2008,Arlington,3.5,2,"Burgers,         Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ketchup Burger Bar,44,3,2009,Arlington,3.5,2,"Burgers,         Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ketchup Burger Bar,44,3,2010,Arlington,3.5,2,"Burgers,         Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ketchup Burger Bar,44,3,2011,Arlington,3.5,2,"Burgers,         Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ketchup Burger Bar,44,3,2012,Arlington,3.5,2,"Burgers,         Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ketchup Burger Bar,44,3,2013,Arlington,3.5,2,"Burgers,         Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ketchup Burger Bar,44,3,2014,Arlington,3.5,2,"Burgers,         Bars",9,61,3.590163934,3,7,14,25,12,11,4,0,2,1,3,5
Ketchup Burger Bar,44,3,2015,Arlington,3.5,2,"Burgers,         Bars",12,65,3.2,7,16,9,23,10,14,2.5,7,2,0,1,4
Ketchup Burger Bar,44,3,2016,Arlington,3.5,2,"Burgers,         Bars",10,29,3.275862069,2,6,8,8,5,5,4.4,0,0,0,3,2
Ketchup Burger Bar,44,3,2017,Arlington,3.5,2,"Burgers,         Bars",5,17,3.764705882,1,1,5,4,6,1,1,1,0,0,0,0
Kitchen LTO,9,1,2007,Arlington,3.5,3,American (New),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kitchen LTO,9,1,2008,Arlington,3.5,3,American (New),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kitchen LTO,9,1,2009,Arlington,3.5,3,American (New),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kitchen LTO,9,1,2010,Arlington,3.5,3,American (New),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kitchen LTO,9,1,2011,Arlington,3.5,3,American (New),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kitchen LTO,9,1,2012,Arlington,3.5,3,American (New),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kitchen LTO,9,1,2013,Arlington,3.5,3,American (New),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kitchen LTO,9,1,2014,Arlington,3.5,3,American (New),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kitchen LTO,9,1,2015,Arlington,3.5,3,American (New),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kitchen LTO,9,1,2016,Arlington,3.5,3,American (New),5,23,3.695652174,2,2,4,8,7,7,3.714285714,2,0,0,1,4
Kitchen LTO,9,1,2017,Arlington,3.5,3,American (New),10,38,3.210526316,7,5,8,9,9,6,3.166666667,2,1,0,0,3
Komali,29,3,2007,Arlington,4,2,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Komali,29,3,2008,Arlington,4,2,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Komali,29,3,2009,Arlington,4,2,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Komali,29,3,2010,Arlington,4,2,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Komali,29,3,2011,Arlington,4,2,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Komali,29,3,2012,Arlington,4,2,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Komali,29,3,2013,Arlington,4,2,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Komali,29,3,2014,Arlington,4,2,Mexican,3,28,3.857142857,1,3,6,7,11,4,4.75,0,0,0,1,3
Komali,29,3,2015,Arlington,4,2,Mexican,8,41,3.609756098,3,5,10,10,13,3,2.666666667,1,1,0,0,1
Komali,29,3,2016,Arlington,4,2,Mexican,10,42,3.80952381,1,4,8,18,11,5,3.6,1,1,0,0,3
Komali,29,3,2017,Arlington,4,2,Mexican,6,21,3.857142857,1,2,4,6,8,0,0,0,0,0,0,0
Kona Grill,11,8,2007,Arlington,3.5,2,"American (New),         Sushi Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kona Grill,11,8,2008,Arlington,3.5,2,"American (New),         Sushi Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kona Grill,11,8,2009,Arlington,3.5,2,"American (New),         Sushi Bars",0,2,2.5,0,1,1,0,0,1,5,0,0,0,0,1
Kona Grill,11,8,2010,Arlington,3.5,2,"American (New),         Sushi Bars",2,11,3,0,2,8,0,1,0,0,0,0,0,0,0
Kona Grill,11,8,2011,Arlington,3.5,2,"American (New),         Sushi Bars",4,8,3.625,0,1,3,2,2,0,0,0,0,0,0,0
Kona Grill,11,8,2012,Arlington,3.5,2,"American (New),         Sushi Bars",8,23,3.695652174,0,2,4,16,1,1,3,0,0,1,0,0
Kona Grill,11,8,2013,Arlington,3.5,2,"American (New),         Sushi Bars",11,45,3.622222222,0,3,17,19,6,4,4.25,0,0,0,3,1
Kona Grill,11,8,2014,Arlington,3.5,2,"American (New),         Sushi Bars",14,49,3.673469388,2,5,10,22,10,6,4.333333333,0,0,0,4,2
Kona Grill,11,8,2015,Arlington,3.5,2,"American (New),         Sushi Bars",15,40,3.525,4,3,8,18,7,11,2.636363636,4,1,2,3,1
Kona Grill,11,8,2016,Arlington,3.5,2,"American (New),         Sushi Bars",20,60,3.4,10,7,9,17,17,7,3.857142857,1,0,1,2,3
Kona Grill,11,8,2017,Arlington,3.5,2,"American (New),         Sushi Bars",3,32,3.875,2,2,5,12,11,4,4.5,0,0,0,2,2
Korea House,44,7,2007,Arlington,3.5,2,"Korean,         Sushi Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korea House,44,7,2008,Arlington,3.5,2,"Korean,         Sushi Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korea House,44,7,2009,Arlington,3.5,2,"Korean,         Sushi Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korea House,44,7,2010,Arlington,3.5,2,"Korean,         Sushi Bars",1,4,3.25,0,1,1,2,0,0,0,0,0,0,0,0
Korea House,44,7,2011,Arlington,3.5,2,"Korean,         Sushi Bars",0,7,2.857142857,1,2,1,3,0,1,3,0,0,1,0,0
Korea House,44,7,2012,Arlington,3.5,2,"Korean,         Sushi Bars",2,6,3.666666667,0,1,1,3,1,1,3,0,0,1,0,0
Korea House,44,7,2013,Arlington,3.5,2,"Korean,         Sushi Bars",1,11,3.636363636,1,0,5,1,4,1,1,1,0,0,0,0
Korea House,44,7,2014,Arlington,3.5,2,"Korean,         Sushi Bars",2,7,3.428571429,1,1,1,2,2,2,1.5,1,1,0,0,0
Korea House,44,7,2015,Arlington,3.5,2,"Korean,         Sushi Bars",5,11,3.727272727,1,0,1,8,1,2,2.5,1,0,0,1,0
Korea House,44,7,2016,Arlington,3.5,2,"Korean,         Sushi Bars",4,15,3.6,1,2,3,5,4,4,3.5,0,1,1,1,1
Korea House,44,7,2017,Arlington,3.5,2,"Korean,         Sushi Bars",0,5,3.6,1,0,1,1,2,2,4.5,0,0,0,1,1
Koryo Kalbi Korean BBQ,43,7,2007,Arlington,4,2,Korean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koryo Kalbi Korean BBQ,43,7,2008,Arlington,4,2,Korean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koryo Kalbi Korean BBQ,43,7,2009,Arlington,4,2,Korean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koryo Kalbi Korean BBQ,43,7,2010,Arlington,4,2,Korean,1,2,4,0,0,0,2,0,1,1,1,0,0,0,0
Koryo Kalbi Korean BBQ,43,7,2011,Arlington,4,2,Korean,0,4,4.25,0,0,0,3,1,0,0,0,0,0,0,0
Koryo Kalbi Korean BBQ,43,7,2012,Arlington,4,2,Korean,8,24,4.208333333,0,1,0,16,7,1,4,0,0,0,1,0
Koryo Kalbi Korean BBQ,43,7,2013,Arlington,4,2,Korean,4,28,4.107142857,1,0,2,17,8,1,4,0,0,0,1,0
Koryo Kalbi Korean BBQ,43,7,2014,Arlington,4,2,Korean,7,36,4.027777778,0,4,2,19,11,2,4.5,0,0,0,1,1
Koryo Kalbi Korean BBQ,43,7,2015,Arlington,4,2,Korean,11,51,4.254901961,3,1,2,19,26,5,4,0,1,0,2,2
Koryo Kalbi Korean BBQ,43,7,2016,Arlington,4,2,Korean,20,66,4.272727273,2,0,6,28,30,4,4.25,0,0,1,1,2
Koryo Kalbi Korean BBQ,43,7,2017,Arlington,4,2,Korean,12,47,4.29787234,0,2,3,21,21,2,3.5,0,1,0,0,1
Kostas Cafe,1,7,2007,Arlington,4,2,"Greek,         Mediterranean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kostas Cafe,1,7,2008,Arlington,4,2,"Greek,         Mediterranean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kostas Cafe,1,7,2009,Arlington,4,2,"Greek,         Mediterranean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kostas Cafe,1,7,2010,Arlington,4,2,"Greek,         Mediterranean",0,2,4,0,0,0,2,0,0,0,0,0,0,0,0
Kostas Cafe,1,7,2011,Arlington,4,2,"Greek,         Mediterranean",0,6,4.166666667,0,1,0,2,3,0,0,0,0,0,0,0
Kostas Cafe,1,7,2012,Arlington,4,2,"Greek,         Mediterranean",2,14,3.857142857,0,0,5,6,3,3,4,0,0,1,1,1
Kostas Cafe,1,7,2013,Arlington,4,2,"Greek,         Mediterranean",5,16,3.9375,0,0,4,9,3,2,3,1,0,0,0,1
